Simulation #,100,200,300,400,500,600,700,800,900
0,8489.728853149552,10884.831280272561,6536.521705004888,6824.109612249791,8262.226334348388,6399.987812488395,6062.8297023749565,7204.895002704759,7238.978933523706
1,8018.938084310166,6200.276122883561,7133.711796813774,6687.95454530008,6052.226697670866,8080.147523405745,6532.194118364824,11511.076404924084,6506.424209963565
2,7770.952837329538,9012.895650122662,6408.987439525841,8835.82616397584,6536.151773023635,6193.7646064409,6080.894342117777,7124.085064062612,7334.723989353655
3,6108.415179078776,9689.260446494356,7497.925579785385,7135.335170824143,6137.141354083349,9033.07433823059,9323.767049857048,6146.5704258553815,7356.337947647593
4,5647.403651236557,9681.122248995724,9219.686328720734,6106.107434364384,7768.167608902372,6968.2887425823565,5885.417912094264,5617.694900935792,7283.851179149668
5,9443.498080690228,7950.110942622122,5366.098210059149,9060.73153779539,7966.718772493478,6377.41954084879,7029.683349909867,7919.399977271005,6414.326153229192
6,14065.482288211806,7222.906617145206,8458.824504622376,6038.034117160982,8816.502254295634,7963.705167822324,6668.44929500105,7629.280962187721,6820.287677217142
7,11358.290012145315,12153.641758748692,7789.5260446319835,6062.8537834917315,7989.959449208738,5784.60422155224,6117.277172075825,6135.904171350788,6244.5912596422195
8,6862.89559879793,7380.04173429934,7519.212990732474,11977.315225041044,11574.848595122097,6400.562162810389,7447.502668680288,7147.398127990353,9032.228517924023
9,8183.129474718092,8960.4812370765,7554.13661512684,6096.171913586427,8302.298476927941,9376.209895261518,7138.589776699597,8375.126984111943,6481.389974380496
10,12498.96443710438,5914.173145926656,6003.830443974913,9478.021312489227,7608.261825147712,5773.6217402943885,7728.0036231875565,6356.642195373277,6125.115835639355
11,5677.194377507256,9846.789121332902,5882.548087351262,8173.213810980354,6299.34663278661,5953.145387104199,8731.282150978745,7214.942272811336,6865.169480792153
12,10582.696064803147,7755.4030198307555,7629.794230515001,7332.132841131563,5628.860986025503,8403.70442126566,6077.0996371624515,6337.341398409904,7562.359420180979
13,7944.252261855738,7894.816020655579,5418.619196806508,8998.243828659013,8655.323910749961,7824.8529698646735,7052.636670068861,7634.592327033579,6976.737346353237
14,10746.617328257296,6056.89062143275,6607.194866204568,5636.538654174209,6889.642080688953,7292.605570027767,6989.936480398087,6673.122507492276,7079.937570346225
15,7287.8463211020035,8625.189157346058,6749.254181018819,5392.694502750921,5788.870010632472,8902.281055999074,6154.761083908944,7806.849556639349,6096.627592366127
16,7217.09747751823,5633.008077395239,7558.234714534869,6806.298553545826,9592.033361076263,10008.113508548951,7302.648286751869,7004.663018304307,6158.7488989241965
17,7324.71432890048,10156.02166204858,9078.969104474361,7651.016141663798,5420.055903770735,7334.692904273498,6869.485279116624,12325.21707719584,7117.01369957934
18,8347.024859193843,10006.872038754169,5818.621142504468,7635.75562731024,7267.91194222935,6350.462660310664,6083.359269351105,6078.814358080036,6937.720086599055
19,9406.617245322572,10857.530474283736,7625.414873959317,7044.794957981389,6984.006300111706,8978.338821853406,8910.342754350138,5571.937723987949,6686.9176755811795
20,7030.041536150409,6342.521895902291,7888.877486689726,7083.483606249118,6380.903070882679,9475.010079150312,5983.7707175325495,6452.596066700596,6853.814996044174
21,7694.24226288723,9175.55317133523,5605.394009344927,11155.24809226581,7726.928238310486,6340.848523659905,8380.009546533942,6319.334142138711,6063.444895436916
22,11374.211181440232,8798.406219310404,8570.283542567306,6196.970550196281,6459.137403709569,6655.686591179005,7016.110033344688,7296.496419515328,8659.426770866534
23,12885.067326172571,7785.336986926128,7088.82782976142,7072.870421547394,9827.341044249966,8116.319855698148,7168.6590098846245,8238.047341451735,6833.344715437675
24,8646.424925944826,12367.24512573435,6458.30318272532,6844.714457155974,7789.463396152523,6139.37293214869,7642.521573407562,6659.697891045809,6065.935047459707
25,6760.305022704227,7286.024979369752,7284.702876576367,7442.355809822586,7782.415306317184,6590.080120909001,8833.43240196018,5833.346209509598,9643.829944581146
26,8936.179496854347,7221.066126272491,6534.6023597461535,6855.7698327758935,6369.310480734944,6738.046898026163,8750.565238886,6610.84926465579,7985.558715581522
27,8575.810632237632,6253.2554721520855,5790.811860179883,6246.128400857607,6207.522210995302,7591.560050477108,7740.321181966547,7294.454880249791,6472.628523250813
28,8620.625499347481,9270.405384879346,8193.03802017298,7156.345436044853,8424.694178425707,5724.24999454077,7404.661234654831,6739.107656062485,6204.007414566814
29,6236.43391691117,7330.907174422549,10966.942691561764,7334.4466730626655,6907.09664041267,7158.918354053216,6086.55173312443,13248.227051194435,6713.447102644066
